[1776464692.588507] tid=1810269  OPEN  fd=4  (O_RDWR)  → /dev/hidraw3
[1776464692.644085] tid=1810269  IOCTL fd=4  ioctl(4, HIDIOCGRDESCSIZE or HIDIOCGVERSION, 0x7fffc1bc82fc) = 0
[1776464710.744630] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464710.745231] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464710.947259] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464710.947609] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464711.148610] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464711.149903] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464711.360312] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464711.363653] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464711.576845] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464711.581537] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464711.782551] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464711.782773] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464711.983970] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464711.984471] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464712.186329] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464712.186809] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464712.387925] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464712.388288] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464712.591433] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464712.591755] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464712.792473] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464712.792753] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464712.993745] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464712.994135] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464713.195112] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464713.195509] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464713.396612] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464713.397036] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464713.598583] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464713.598857] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464713.799485] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464713.799732] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464714.000537] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464714.001304] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464714.203000] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464714.203360] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464714.404396] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464714.404725] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464714.605329] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464714.605640] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464714.806416] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464714.806736] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464715.007402] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464715.007705] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464715.209241] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464715.210287] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464715.411736] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464715.411974] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464715.612620] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464715.612863] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464715.813453] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464715.813735] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464716.014406] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464716.014717] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464716.215299] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464716.215606] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464716.416445] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464716.416843] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464716.617681] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464716.617948] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464716.818999] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464716.819415] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464717.021210] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464717.021531] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464717.222469] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464717.222832] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464717.424217] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464717.425032] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464717.625818] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464717.626085] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464717.826669] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464717.826931] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464718.027745] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464718.028090] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464718.028441] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464718.028694] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464718.028998] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464718.029235] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464718.029447] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464718.030031] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464718.030895] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464718.031127] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464718.031372] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464718.031814] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464718.032358] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464718.232976] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464718.233558] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464718.436584] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464718.437031] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464718.638045] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464718.638277] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464718.838984] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464718.839288] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464719.040959] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464719.041556] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464719.242503] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464719.242816] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464719.443778] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464719.444093] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464719.644901] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464719.645147] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464719.846214] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464719.847342] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464720.048380] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464720.048692] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464720.249444] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464720.249710] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464720.450448] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464720.450723] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464720.651622] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464720.652134] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464720.853517] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464720.853789] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464721.054574] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464721.054879] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464721.255818] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464721.256165] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464721.457888] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464721.458270] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464721.659031] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464721.659289] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464721.860203] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464721.860567] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464722.062627] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464722.063276] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464722.264897] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464722.265234] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464722.466461] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464722.466869] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464722.668310] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464722.668641] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464722.869438] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464722.869739] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464723.070504] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464723.070806] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464723.271380] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464723.271625] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464723.472394] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464723.472677] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464723.673349] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464723.673663] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464723.874571] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464723.874959] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464724.076148] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464724.076655] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464724.278061] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464724.278389] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464724.479294] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464724.479675] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464724.680394] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464724.680728] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464724.882637] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464724.883076] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464725.085991] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464725.088089] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464725.292204] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464725.292541] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464725.493487] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464725.494767] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464725.697399] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464725.697993] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464725.899137] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464725.899383] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464726.100454] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464726.100920] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464726.301734] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464726.302080] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464726.502862] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464726.503127] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464726.703843] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464726.704111] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464726.904819] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464726.905106] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464727.105752] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464727.105998] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464727.306732] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464727.307162] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464727.508256] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464727.508611] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464727.709210] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464727.709489] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464727.910216] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464727.910684] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464728.111756] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464728.112276] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464728.313387] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464728.313768] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464728.514630] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464728.514916] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464728.715780] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464728.716028] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464728.916751] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464728.917107] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464729.117975] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464729.118303] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464729.323898] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464729.324302] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464729.525469] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464729.525851] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464729.726788] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464729.727059] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464729.927983] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464729.928319] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464730.128961] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464730.129225] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464730.329998] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464730.330349] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464730.531073] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464730.531337] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464730.732070] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464730.732307] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464730.936547] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464730.940092] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464731.140948] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464731.141301] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464731.342240] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464731.342590] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464731.543349] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464731.543708] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464731.744505] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
